timestamp, mac, rss, battery
2013-11-15 16:04:55.737000,4694202700110029,-40,5838,0
2013-11-15 16:04:56.789000,4694202700110029,-40,5938,0
2013-11-15 16:04:57.809000,4694202700110029,-40,5A38,0
2013-11-15 16:04:58.829000,4694202700110029,-40,5B38,0
2013-11-15 16:04:59.883000,4694202700110029,-39,5C38,0
2013-11-15 16:05:00.935000,4694202700110029,-39,5D38,0
2013-11-15 16:05:01.956000,4694202700110029,-40,5E38,0
2013-11-15 16:05:03.008000,4694202700110029,-40,5F38,0
2013-11-15 16:05:04.012000,4694202700110029,-39,6038,0
2013-11-15 16:05:05.048000,4694202700110029,-40,6138,0
2013-11-15 16:05:06.117000,4694202700110029,-39,6238,0
2013-11-15 16:05:07.105000,4694202700110029,-39,6338,0
2013-11-15 16:05:08.094000,4694202700110029,-39,6438,0
2013-11-15 16:05:10.166000,4694202700110029,-39,6638,0
2013-11-15 16:05:11.155000,4694202700110029,-39,6738,0
2013-11-15 16:05:12.176000,4694202700110029,-39,6838,0
2013-11-15 16:05:13.245000,4694202700110029,-39,6938,0
2013-11-15 16:05:14.265000,4694202700110029,-39,6A38,0
2013-11-15 16:05:15.253000,4694202700110029,-39,6B38,0
2013-11-15 16:05:16.258000,4694202700110029,-39,6C38,0
2013-11-15 16:05:17.279000,4694202700110029,-39,6D38,0
2013-11-15 16:05:18.268000,4694202700110029,-39,6E38,0
2013-11-15 16:05:19.272000,4694202700110029,-39,6F38,0
2013-11-15 16:05:20.262000,4694202700110029,-39,7038,0
2013-11-15 16:05:21.252000,4694202700110029,-39,7138,0
2013-11-15 16:05:22.320000,4694202700110029,-38,7238,0
2013-11-15 16:05:23.389000,4694202700110029,-38,7338,0
2013-11-15 16:05:24.363000,4694202700110029,-38,7438,0
2013-11-15 16:05:25.431000,4694202700110029,-39,7538,0
2013-11-15 16:05:26.468000,4694202700110029,-39,7638,0
2013-11-15 16:05:27.552000,4694202700110029,-39,7738,0
2013-11-15 16:05:28.588000,4694202700110029,-38,7838,0
2013-11-15 16:05:29.656000,4694202700110029,-38,7938,0
2013-11-15 16:05:30.677000,4694202700110029,-38,7A38,0
2013-11-15 16:05:31.665000,4694202700110029,-38,7B38,0
2013-11-15 16:05:32.734000,4694202700110029,-38,7C38,0
2013-11-15 16:05:33.786000,4694202700110029,-39,7D38,0
2013-11-15 16:05:34.870000,4694202700110029,-39,7E38,0
2013-11-15 16:05:35.907000,4694202700110029,-38,7F38,0
2013-11-15 16:05:36.959000,4694202700110029,-38,8038,0
2013-11-15 16:05:39.048000,4694202700110029,-38,8238,0
2013-11-15 16:05:40.068000,4694202700110029,-38,8338,0
2013-11-15 16:05:41.073000,4694202700110029,-39,8438,0
2013-11-15 16:05:42.093000,4694202700110029,-38,8538,0
2013-11-15 16:05:43.114000,4694202700110029,-38,8638,0
2013-11-15 16:05:44.150000,4694202700110029,-38,8738,0
2013-11-15 16:05:45.155000,4694202700110029,-38,8838,0
2013-11-15 16:05:47.164000,4694202700110029,-38,8A38,0
2013-11-15 16:05:48.169000,4694202700110029,-39,8B38,0
2013-11-15 16:05:49.189000,4694202700110029,-38,8C38,0
2013-11-15 16:05:50.177000,4694202700110029,-38,8D38,0
2013-11-15 16:05:51.214000,4694202700110029,-38,8E38,0
2013-11-15 16:05:52.283000,4694202700110029,-38,8F38,0
2013-11-15 16:05:53.272000,4694202700110029,-39,9038,0
2013-11-15 16:05:54.356000,4694202700110029,-38,9138,0
2013-11-15 16:05:55.361000,4694202700110029,-39,9238,0
2013-11-15 16:05:56.397000,4694202700110029,-39,9338,0
2013-11-15 16:05:57.418000,4694202700110029,-38,9438,0
2013-11-15 16:05:58.454000,4694202700110029,-38,9538,0
2013-11-15 16:05:59.491000,4694202700110029,-38,9638,0
2013-11-15 16:06:00.479000,4694202700110029,-38,9738,0
2013-11-15 16:06:01.499000,4694202700110029,-39,9838,0
2013-11-15 16:06:02.536000,4694202700110029,-38,9938,0
2013-11-15 16:06:03.557000,4694202700110029,-38,9A38,0
2013-11-15 16:06:04.626000,4694202700110029,-38,9B38,0
2013-11-15 16:06:05.644000,4694202700110029,-38,9C38,0
2013-11-15 16:06:06.684000,4694202700110029,-38,9D38,0
2013-11-15 16:06:07.690000,4694202700110029,-37,9E38,0
2013-11-15 16:06:08.679000,4694202700110029,-37,9F38,0
2013-11-15 16:06:09.718000,4694202700110029,-38,A038,0
2013-11-15 16:06:10.725000,4694202700110029,-38,A138,0
2013-11-15 16:06:11.729000,4694202700110029,-38,A238,0
2013-11-15 16:06:12.799000,4694202700110029,-37,A338,0
2013-11-15 16:06:13.851000,4694202700110029,-37,A438,0
2013-11-15 16:06:14.888000,4694202700110029,-38,A538,0
2013-11-15 16:06:15.925000,4694202700110029,-37,A638,0
2013-11-15 16:06:16.978000,4694202700110029,-38,A738,0
2013-11-15 16:06:17.967000,4694202700110029,-37,A838,0
2013-11-15 16:06:19.020000,4694202700110029,-37,A938,0
2013-11-15 16:06:20.057000,4694202700110029,-38,AA38,0
2013-11-15 16:06:21.111000,4694202700110029,-37,AB38,0
2013-11-15 16:06:22.116000,4694202700110029,-37,AC38,0
2013-11-15 16:06:23.152000,4694202700110029,-39,AD38,0
2013-11-15 16:06:24.158000,4694202700110029,-39,AE38,0
2013-11-15 16:06:25.226000,4694202700110029,-39,AF38,0
2013-11-15 16:06:26.280000,4694202700110029,-39,B038,0
2013-11-15 16:06:27.302000,4694202700110029,-39,B138,0
2013-11-15 16:06:28.338000,4694202700110029,-39,B238,0
2013-11-15 16:06:29.391000,4694202700110029,-39,B338,0
2013-11-15 16:06:30.380000,4694202700110029,-39,B438,0
2013-11-15 16:06:31.448000,4694202700110029,-39,B538,0
2013-11-15 16:06:32.437000,4694202700110029,-39,B638,0
2013-11-15 16:06:33.458000,4694202700110029,-39,B738,0
2013-11-15 16:06:34.494000,4694202700110029,-39,B838,0
2013-11-15 16:06:35.483000,4694202700110029,-38,B938,0
2013-11-15 16:06:36.537000,4694202700110029,-38,BA38,0
2013-11-15 16:06:37.597000,4694202700110029,-39,BB38,0
2013-11-15 16:06:38.596000,4694202700110029,-39,BC38,0
2013-11-15 16:06:39.618000,4694202700110029,-39,BD38,0
2013-11-15 16:06:40.656000,4694202700110029,-40,BE38,0
2013-11-15 16:06:41.694000,4694202700110029,-40,BF38,0
2013-11-15 16:06:42.700000,4694202700110029,-40,C038,0
2013-11-15 16:06:43.690000,4694202700110029,-39,C138,0
2013-11-15 16:06:44.680000,4694202700110029,-39,C238,0
2013-11-15 16:06:45.670000,4694202700110029,-39,C338,0
2013-11-15 16:06:46.740000,4694202700110029,-40,C438,0
2013-11-15 16:06:47.762000,4694202700110029,-40,C538,0
2013-11-15 16:06:48.799000,4694202700110029,-40,C638,0
2013-11-15 16:06:49.821000,4694202700110029,-39,C738,0
2013-11-15 16:06:50.811000,4694202700110029,-39,C838,0
2013-11-15 16:06:51.865000,4694202700110029,-40,C938,0
2013-11-15 16:06:52.870000,4694202700110029,-40,CA38,0
2013-11-15 16:06:53.876000,4694202700110029,-39,CB38,0
2013-11-15 16:06:54.914000,4694202700110029,-40,CC38,0
2013-11-15 16:06:55.919000,4694202700110029,-39,CD38,0
2013-11-15 16:06:56.974000,4694202700110029,-39,CE38,0
2013-11-15 16:06:57.996000,4694202700110029,-39,CF38,0
2013-11-15 16:06:59.001000,4694202700110029,-39,D038,0
2013-11-15 16:07:00.007000,4694202700110029,-40,D138,0
2013-11-15 16:07:01.093000,4694202700110029,-39,D238,0
2013-11-15 16:07:02.147000,4694202700110029,-39,D338,0
2013-11-15 16:07:03.212000,4694202700110029,-40,D438,0
2013-11-15 16:07:04.190000,4694202700110029,-39,D538,0
2013-11-15 16:07:05.260000,4694202700110029,-39,D638,0
2013-11-15 16:07:06.266000,4694202700110029,-40,D738,0
2013-11-15 16:07:07.351000,4694202700110029,-40,D838,0
2013-11-15 16:07:08.341000,4694202700110029,-39,D938,0
2013-11-15 16:07:09.395000,4694202700110029,-39,DA38,0
2013-11-15 16:07:10.401000,4694202700110029,-39,DB38,0
2013-11-15 16:07:11.391000,4694202700110029,-39,DC38,0
2013-11-15 16:07:12.460000,4694202700110029,-39,DD38,0
2013-11-15 16:07:13.514000,4694202700110029,-39,DE38,0
2013-11-15 16:07:14.584000,4694202700110029,-39,DF38,0
2013-11-15 16:07:15.606000,4694202700110029,-38,E038,0
2013-11-15 16:07:16.611000,4694202700110029,-37,E138,0
2013-11-15 16:07:17.681000,4694202700110029,-38,E238,0
2013-11-15 16:07:18.766000,4694202700110029,-38,E338,0
2013-11-15 16:07:19.757000,4694202700110029,-38,E438,0
2013-11-15 16:07:20.827000,4694202700110029,-38,E538,0
2013-11-15 16:07:21.801000,4694202700110029,-38,E638,0
2013-11-15 16:07:22.807000,4694202700110029,-38,E738,0
2013-11-15 16:07:23.812000,4694202700110029,-38,E838,0
2013-11-15 16:07:24.882000,4694202700110029,-38,E938,0
2013-11-15 16:07:25.856000,4694202700110029,-38,EA38,0
2013-11-15 16:07:26.878000,4694202700110029,-38,EB38,0
2013-11-15 16:07:27.884000,4694202700110029,-39,EC38,0
2013-11-15 16:07:28.922000,4694202700110029,-39,ED38,0
2013-11-15 16:07:29.911000,4694202700110029,-39,EE38,0
2013-11-15 16:07:30.965000,4694202700110029,-39,EF38,0
2013-11-15 16:07:31.971000,4694202700110029,-39,F038,0
2013-11-15 16:07:33.024000,4694202700110029,-39,F138,0
2013-11-15 16:07:34.014000,4694202700110029,-39,F238,0
2013-11-15 16:07:35.084000,4694202700110029,-39,F338,0
2013-11-15 16:07:36.090000,4694202700110029,-38,F438,0
2013-11-15 16:07:37.128000,4694202700110029,-37,F538,0
2013-11-15 16:07:38.166000,4694202700110029,-38,F638,0
2013-11-15 16:07:39.156000,4694202700110029,-37,F738,0
2013-11-15 16:07:40.162000,4694202700110029,-38,F838,0
2013-11-15 16:07:41.199000,4694202700110029,-37,F938,0
2013-11-15 16:07:48.511000,4694202700110029,-39,0039,0
2013-11-15 16:07:49.564000,4694202700110029,-39,0139,0
2013-11-15 16:07:50.633000,4694202700110029,-39,0239,0
2013-11-15 16:07:51.654000,4694202700110029,-39,0339,0
2013-11-15 16:07:52.708000,4694202700110029,-39,0439,0
2013-11-15 16:07:53.761000,4694202700110029,-39,0539,0
2013-11-15 16:07:54.815000,4694202700110029,-39,0639,0
2013-11-15 16:07:55.883000,4694202700110029,-39,0739,0
2013-11-15 16:07:56.919000,4694202700110029,-39,0839,0
2013-11-15 16:07:57.940000,4694202700110029,-39,0939,0
2013-11-15 16:07:58.960000,4694202700110029,-39,0A39,0
2013-11-15 16:08:00.029000,4694202700110029,-38,0B39,0
2013-11-15 16:08:01.083000,4694202700110029,-38,0C39,0
2013-11-15 16:08:02.103000,4694202700110029,-38,0D39,0
2013-11-15 16:08:03.093000,4694202700110029,-39,0E39,0
2013-11-15 16:08:04.115000,4694202700110029,-39,0F39,0
2013-11-15 16:08:05.136000,4694202700110029,-39,1039,0
2013-11-15 16:08:06.206000,4694202700110029,-39,1139,0
2013-11-15 16:08:07.212000,4694202700110029,-39,1239,0
2013-11-15 16:08:08.201000,4694202700110029,-39,1339,0
2013-11-15 16:08:09.239000,4694202700110029,-39,1439,0
2013-11-15 16:08:10.245000,4694202700110029,-39,1539,0
2013-11-15 16:08:11.299000,4694202700110029,-39,1639,0
2013-11-15 16:08:12.338000,4694202700110029,-39,1739,0
2013-11-15 16:08:13.407000,4694202700110029,-39,1839,0
2013-11-15 16:08:14.413000,4694202700110029,-38,1939,0
2013-11-15 16:08:15.435000,4694202700110029,-38,1A39,0
2013-11-15 16:08:16.457000,4694202700110029,-39,1B39,0
2013-11-15 16:08:17.463000,4694202700110029,-39,1C39,0
2013-11-15 16:08:18.468000,4694202700110029,-38,1D39,0
2013-11-15 16:08:19.458000,4694202700110029,-39,1E39,0
2013-11-15 16:08:20.496000,4694202700110029,-38,1F39,0
2013-11-15 16:08:21.533000,4694202700110029,-39,2039,0
2013-11-15 16:08:22.555000,4694202700110029,-39,2139,0
2013-11-15 16:08:23.625000,4694202700110029,-38,2239,0
2013-11-15 16:08:24.663000,4694202700110029,-39,2339,0
2013-11-15 16:08:25.684000,4694202700110029,-39,2439,0
2013-11-15 16:08:26.706000,4694202700110029,-38,2539,0
2013-11-15 16:08:27.776000,4694202700110029,-38,2639,0
2013-11-15 16:08:28.845000,4694202700110029,-39,2739,0
2013-11-15 16:08:29.900000,4694202700110029,-39,2839,0
2013-11-15 16:08:30.938000,4694202700110029,-38,2939,0
2013-11-15 16:08:31.944000,4694202700110029,-38,2A39,0
2013-11-15 16:08:33.013000,4694202700110029,-38,2B39,0
2013-11-15 16:08:34.067000,4694202700110029,-39,2C39,0
2013-11-15 16:08:35.089000,4694202700110029,-39,2D39,0
2013-11-15 16:08:36.095000,4694202700110029,-39,2E39,0
2013-11-15 16:08:37.165000,4694202700110029,-38,2F39,0
2013-11-15 16:08:38.202000,4694202700110029,-39,3039,0
2013-11-15 16:08:39.192000,4694202700110029,-38,3139,0
2013-11-15 16:08:40.246000,4694202700110029,-39,3239,0
2013-11-15 16:08:41.283000,4694202700110029,-39,3339,0
2013-11-15 16:08:42.337000,4694202700110029,-38,3439,0
2013-11-15 16:08:43.375000,4694202700110029,-39,3539,0
2013-11-15 16:08:44.445000,4694202700110029,-39,3639,0
2013-11-15 16:08:45.450000,4694202700110029,-38,3739,0
2013-11-15 16:08:46.457000,4694202700110029,-38,3839,0
2013-11-15 16:08:47.495000,4694202700110029,-39,3939,0
2013-11-15 16:08:48.469000,4694202700110029,-38,3A39,0
2013-11-15 16:08:49.507000,4694202700110029,-39,3B39,0
2013-11-15 16:08:50.560000,4694202700110029,-39,3C39,0
2013-11-15 16:08:51.550000,4694202700110029,-39,3D39,0
2013-11-15 16:08:52.573000,4694202700110029,-39,3E39,0
2013-11-15 16:08:53.642000,4694202700110029,-38,3F39,0
2013-11-15 16:08:54.663000,4694202700110029,-38,4039,0
2013-11-15 16:08:55.653000,4694202700110029,-38,4139,0
2013-11-15 16:08:56.691000,4694202700110029,-38,4239,0
2013-11-15 16:08:57.761000,4694202700110029,-39,4339,0
2013-11-15 16:08:58.799000,4694202700110029,-39,4439,0
2013-11-15 16:08:59.820000,4694202700110029,-39,4539,0
2013-11-15 16:09:00.810000,4694202700110029,-38,4639,0
2013-11-15 16:09:01.816000,4694202700110029,-38,4739,0
2013-11-15 16:09:02.853000,4694202700110029,-39,4839,0
2013-11-15 16:09:03.844000,4694202700110029,-39,4939,0
2013-11-15 16:09:15.131000,4694202700110029,-38,5439,0
2013-11-15 16:09:16.120000,4694202700110029,-38,5539,0
2013-11-15 16:09:17.141000,4694202700110029,-39,5639,0
2013-11-15 16:09:18.209000,4694202700110029,-38,5739,0
2013-11-15 16:09:19.278000,4694202700110029,-39,5839,0
2013-11-15 16:10:48.132000,4694202700110029,-39,AE39,0
2013-11-15 16:11:19.098000,4694202700110029,-39,CC39,0
2013-11-15 16:11:20.137000,4694202700110029,-39,CD39,0
2013-11-15 16:11:21.125000,4694202700110029,-39,CE39,0
2013-11-15 16:11:22.162000,4694202700110029,-39,CF39,0
2013-11-15 16:11:23.198000,4694202700110029,-39,D039,0
2013-11-15 16:11:24.172000,4694202700110029,-39,D139,0
2013-11-15 16:11:25.177000,4694202700110029,-39,D239,0
2013-11-15 16:11:26.198000,4694202700110029,-39,D339,0
2013-11-15 16:11:27.187000,4694202700110029,-39,D439,0
2013-11-15 16:11:28.209000,4694202700110029,-39,D539,0
2013-11-15 16:11:29.277000,4694202700110029,-38,D639,0
2013-11-15 16:11:30.266000,4694202700110029,-39,D739,0
2013-11-15 16:11:31.255000,4694202700110029,-39,D839,0
2013-11-15 16:11:32.291000,4694202700110029,-38,D939,0
2013-11-15 16:11:33.327000,4694202700110029,-37,DA39,0
2013-11-15 16:11:34.348000,4694202700110029,-38,DB39,0
2013-11-15 16:11:35.400000,4694202700110029,-38,DC39,0
2013-11-15 16:11:36.453000,4694202700110029,-38,DD39,0
2013-11-15 16:11:37.442000,4694202700110029,-38,DE39,0
2013-11-15 16:11:38.447000,4694202700110029,-38,DF39,0
2013-11-15 16:11:39.467000,4694202700110029,-38,E039,0
2013-11-15 16:11:40.440000,4694202700110029,-38,E139,0
2013-11-15 16:11:41.493000,4694202700110029,-38,E239,0
2013-11-15 16:11:42.530000,4694202700110029,-37,E339,0
2013-11-15 16:11:43.567000,4694202700110029,-38,E439,0
2013-11-15 16:11:44.651000,4694202700110029,-38,E539,0
2013-11-15 16:11:45.687000,4694202700110029,-37,E639,0
2013-11-15 16:11:46.756000,4694202700110029,-37,E739,0
2013-11-15 16:11:47.744000,4694202700110029,-38,E839,0
2013-11-15 16:11:48.797000,4694202700110029,-38,E939,0
2013-11-15 16:11:49.833000,4694202700110029,-38,EA39,0
2013-11-15 16:11:50.870000,4694202700110029,-39,EB39,0
2013-11-15 16:11:51.874000,4694202700110029,-39,EC39,0
2013-11-15 16:11:52.942000,4694202700110029,-39,ED39,0
2013-11-15 16:11:53.947000,4694202700110029,-39,EE39,0
2013-11-15 16:11:54.984000,4694202700110029,-39,EF39,0
2013-11-15 16:11:56.036000,4694202700110029,-38,F039,0
2013-11-15 16:11:57.089000,4694202700110029,-39,F139,0
2013-11-15 16:11:58.125000,4694202700110029,-38,F239,0
2013-11-15 16:11:59.179000,4694202700110029,-39,F339,0
2013-11-15 16:12:00.168000,4694202700110029,-39,F439,0
2013-11-15 16:12:01.236000,4694202700110029,-38,F539,0
2013-11-15 16:12:02.242000,4694202700110029,-39,F639,0
2013-11-15 16:12:03.230000,4694202700110029,-39,F739,0
2013-11-15 16:12:04.283000,4694202700110029,-39,F839,0
2013-11-15 16:12:05.335000,4694202700110029,-38,F939,0
2013-11-15 16:12:06.371000,4694202700110029,-39,FA39,0
2013-11-15 16:12:07.392000,4694202700110029,-39,FB39,0
2013-11-15 16:12:08.396000,4694202700110029,-39,FC39,0
2013-11-15 16:12:09.417000,4694202700110029,-39,FD39,0
2013-11-15 16:12:10.421000,4694202700110029,-39,FE39,0
2013-11-15 16:12:11.410000,4694202700110029,-38,FF39,0
2013-11-15 16:12:12.494000,4694202700110029,-38,003A,0
2013-11-15 16:12:13.500000,4694202700110029,-38,013A,0
2013-11-15 16:12:14.535000,4694202700110029,-38,023A,0
2013-11-15 16:12:15.510000,4694202700110029,-39,033A,0
2013-11-15 16:12:16.500000,4694202700110029,-39,043A,0
2013-11-15 16:12:17.505000,4694202700110029,-39,053A,0
2013-11-15 16:12:18.542000,4694202700110029,-38,063A,0
2013-11-15 16:12:19.595000,4694202700110029,-39,073A,0
2013-11-15 16:12:20.664000,4694202700110029,-39,083A,0
2013-11-15 16:12:21.671000,4694202700110029,-39,093A,0
2013-11-15 16:12:22.723000,4694202700110029,-39,0A3A,0
2013-11-15 16:12:23.711000,4694202700110029,-39,0B3A,0
2013-11-15 16:12:24.763000,4694202700110029,-38,0C3A,0
2013-11-15 16:12:25.768000,4694202700110029,-39,0D3A,0
2013-11-15 16:12:26.756000,4694202700110029,-38,0E3A,0
2013-11-15 16:12:27.809000,4694202700110029,-38,0F3A,0
2013-11-15 16:12:28.845000,4694202700110029,-38,103A,0
2013-11-15 16:12:29.834000,4694202700110029,-38,113A,0
2013-11-15 16:12:30.870000,4694202700110029,-38,123A,0
2013-11-15 16:12:31.891000,4694202700110029,-38,133A,0
2013-11-15 16:12:32.943000,4694202700110029,-38,143A,0
2013-11-15 16:12:33.981000,4694202700110029,-38,153A,0
2013-11-15 16:12:35.064000,4694202700110029,-37,163A,0
2013-11-15 16:12:36.053000,4694202700110029,-38,173A,0
2013-11-15 16:12:37.074000,4694202700110029,-37,183A,0
2013-11-15 16:12:38.094000,4694202700110029,-38,193A,0
2013-11-15 16:12:39.162000,4694202700110029,-38,1A3A,0
2013-11-15 16:12:40.151000,4694202700110029,-38,1B3A,0
2013-11-15 16:12:41.156000,4694202700110029,-37,1C3A,0
2013-11-15 16:12:42.208000,4694202700110029,-38,1D3A,0
2013-11-15 16:12:43.196000,4694202700110029,-39,1E3A,0
2013-11-15 16:12:44.201000,4694202700110029,-40,1F3A,0
2013-11-15 16:12:45.191000,4694202700110029,-40,203A,0
2013-11-15 16:12:46.165000,4694202700110029,-39,213A,0
2013-11-15 16:12:47.234000,4694202700110029,-40,223A,0
2013-11-15 16:12:48.318000,4694202700110029,-39,233A,0
2013-11-15 16:12:49.386000,4694202700110029,-39,243A,0
2013-11-15 16:12:50.376000,4694202700110029,-39,253A,0
2013-11-15 16:12:51.398000,4694202700110029,-39,263A,0
2013-11-15 16:12:52.404000,4694202700110029,-40,273A,0
2013-11-15 16:12:53.409000,4694202700110029,-39,283A,0
2013-11-15 16:12:54.477000,4694202700110029,-39,293A,0
2013-11-15 16:12:55.483000,4694202700110029,-39,2A3A,0
2013-11-15 16:12:56.519000,4694202700110029,-39,2B3A,0
2013-11-15 16:12:57.557000,4694202700110029,-39,2C3A,0
2013-11-15 16:12:58.578000,4694202700110029,-39,2D3A,0
2013-11-15 16:12:59.592000,4694202700110029,-39,2E3A,0
2013-11-15 16:13:00.576000,4694202700110029,-40,2F3A,0
2013-11-15 16:13:01.564000,4694202700110029,-39,303A,0
2013-11-15 16:13:02.633000,4694202700110029,-40,313A,0
2013-11-15 16:13:03.639000,4694202700110029,-39,323A,0
2013-11-15 16:13:04.708000,4694202700110029,-39,333A,0
2013-11-15 16:13:05.713000,4694202700110029,-40,343A,0
2013-11-15 16:13:06.702000,4694202700110029,-40,353A,0
2013-11-15 16:13:07.691000,4694202700110029,-39,363A,0
2013-11-15 16:13:08.777000,4694202700110029,-39,373A,0
2013-11-15 16:13:09.830000,4694202700110029,-39,383A,0
2013-11-15 16:13:10.866000,4694202700110029,-40,393A,0
2013-11-15 16:13:11.855000,4694202700110029,-40,3A3A,0
2013-11-15 16:13:12.845000,4694202700110029,-39,3B3A,0
2013-11-15 16:13:13.835000,4694202700110029,-40,3C3A,0
2013-11-15 16:13:14.824000,4694202700110029,-40,3D3A,0
2013-11-15 16:13:15.829000,4694202700110029,-40,3E3A,0
2013-11-15 16:13:16.818000,4694202700110029,-40,3F3A,0
2013-11-15 16:13:17.886000,4694202700110029,-40,403A,0
2013-11-15 16:13:18.954000,4694202700110029,-40,413A,0
2013-11-15 16:13:20.007000,4694202700110029,-40,423A,0
2013-11-15 16:13:21.045000,4694202700110029,-40,433A,0
2013-11-15 16:13:22.098000,4694202700110029,-40,443A,0
2013-11-15 16:13:23.102000,4694202700110029,-40,453A,0
2013-11-15 16:13:24.170000,4694202700110029,-40,463A,0
2013-11-15 16:13:25.223000,4694202700110029,-40,473A,0
2013-11-15 16:13:26.276000,4694202700110029,-40,483A,0
2013-11-15 16:13:27.280000,4694202700110029,-40,493A,0
2013-11-15 16:13:28.285000,4694202700110029,-40,4A3A,0
2013-11-15 16:13:29.369000,4694202700110029,-40,4B3A,0
2013-11-15 16:13:30.406000,4694202700110029,-39,4C3A,0
2013-11-15 16:13:31.426000,4694202700110029,-40,4D3A,0
2013-11-15 16:13:32.431000,4694202700110029,-40,4E3A,0
2013-11-15 16:13:33.451000,4694202700110029,-40,4F3A,0
2013-11-15 16:13:34.471000,4694202700110029,-40,503A,0
2013-11-15 16:13:35.540000,4694202700110029,-40,513A,0
2013-11-15 16:13:36.528000,4694202700110029,-40,523A,0
2013-11-15 16:13:37.548000,4694202700110029,-39,533A,0
2013-11-15 16:13:38.553000,4694202700110029,-39,543A,0
2013-11-15 16:13:39.558000,4694202700110029,-39,553A,0
2013-11-15 16:13:40.627000,4694202700110029,-39,563A,0
2013-11-15 16:13:41.680000,4694202700110029,-39,573A,0
2013-11-15 16:13:42.748000,4694202700110029,-39,583A,0
2013-11-15 16:13:43.754000,4694202700110029,-39,593A,0
2013-11-15 16:13:44.790000,4694202700110029,-39,5A3A,0
2013-11-15 16:13:45.827000,4694202700110029,-38,5B3A,0
2013-11-15 16:13:46.833000,4694202700110029,-39,5C3A,0
2013-11-15 16:13:47.901000,4694202700110029,-39,5D3A,0
2013-11-15 16:13:48.922000,4694202700110029,-39,5E3A,0
2013-11-15 16:13:49.975000,4694202700110029,-39,5F3A,0
2013-11-15 16:13:51.028000,4694202700110029,-38,603A,0
2013-11-15 16:13:52.018000,4694202700110029,-38,613A,0
2013-11-15 16:13:53.070000,4694202700110029,-39,623A,0
2013-11-15 16:13:54.059000,4694202700110029,-38,633A,0
2013-11-15 16:13:55.095000,4694202700110029,-39,643A,0
2013-11-15 16:13:57.153000,4694202700110029,-38,663A,0
2013-11-15 16:13:58.190000,4694202700110029,-39,673A,0
2013-11-15 16:13:59.194000,4694202700110029,-39,683A,0
2013-11-15 16:14:00.215000,4694202700110029,-38,693A,0
2013-11-15 16:14:01.285000,4694202700110029,-38,6A3A,0
2013-11-15 16:14:02.322000,4694202700110029,-39,6B3A,0
2013-11-15 16:14:03.365000,4694202700110029,-39,6C3A,0
2013-11-15 16:14:04.333000,4694202700110029,-38,6D3A,0
2013-11-15 16:14:05.369000,4694202700110029,-38,6E3A,0
2013-11-15 16:14:06.406000,4694202700110029,-38,6F3A,0
2013-11-15 16:14:07.442000,4694202700110029,-38,703A,0
2013-11-15 16:14:08.463000,4694202700110029,-38,713A,0
2013-11-15 16:14:09.467000,4694202700110029,-38,723A,0
2013-11-15 16:14:10.472000,4694202700110029,-38,733A,0
2013-11-15 16:14:11.540000,4694202700110029,-38,743A,0
2013-11-15 16:14:12.624000,4694202700110029,-38,753A,0
2013-11-15 16:14:13.693000,4694202700110029,-38,763A,0
2013-11-15 16:14:14.698000,4694202700110029,-38,773A,0
2013-11-15 16:14:15.703000,4694202700110029,-38,783A,0
2013-11-15 16:14:16.707000,4694202700110029,-38,793A,0
2013-11-15 16:14:17.760000,4694202700110029,-38,7A3A,0
2013-11-15 16:14:18.815000,4694202700110029,-38,7B3A,0
2013-11-15 16:14:19.852000,4694202700110029,-38,7C3A,0
2013-11-15 16:14:20.842000,4694202700110029,-38,7D3A,0
2013-11-15 16:14:21.911000,4694202700110029,-38,7E3A,0
2013-11-15 16:14:22.963000,4694202700110029,-38,7F3A,0
2013-11-15 16:14:23.936000,4694202700110029,-39,803A,0
2013-11-15 16:14:26.009000,4694202700110029,-39,823A,0
2013-11-15 16:14:27.013000,4694202700110029,-38,833A,0
2013-11-15 16:14:28.018000,4694202700110029,-37,843A,0
2013-11-15 16:14:29.056000,4694202700110029,-39,853A,0
2013-11-15 16:14:30.060000,4694202700110029,-39,863A,0
2013-11-15 16:14:31.112000,4694202700110029,-39,873A,0
2013-11-15 16:14:32.133000,4694202700110029,-39,883A,0
2013-11-15 16:14:33.201000,4694202700110029,-39,893A,0
2013-11-15 16:14:34.271000,4694202700110029,-39,8A3A,0
2013-11-15 16:14:35.276000,4694202700110029,-39,8B3A,0
2013-11-15 16:14:36.314000,4694202700110029,-39,8C3A,0
2013-11-15 16:14:37.319000,4694202700110029,-39,8D3A,0
2013-11-15 16:14:38.387000,4694202700110029,-39,8E3A,0
2013-11-15 16:14:39.408000,4694202700110029,-40,8F3A,0
2013-11-15 16:14:40.413000,4694202700110029,-39,903A,0
2013-11-15 16:14:41.449000,4694202700110029,-38,913A,0
2013-11-15 16:14:42.470000,4694202700110029,-38,923A,0
2013-11-15 16:14:43.508000,4694202700110029,-39,933A,0
2013-11-15 16:14:44.513000,4694202700110029,-38,943A,0
2013-11-15 16:14:45.582000,4694202700110029,-39,953A,0
2013-11-15 16:14:46.570000,4694202700110029,-38,963A,0
2013-11-15 16:14:47.559000,4694202700110029,-38,973A,0
2013-11-15 16:14:48.595000,4694202700110029,-38,983A,0
2013-11-15 16:14:49.647000,4694202700110029,-39,993A,0
2013-11-15 16:14:50.700000,4694202700110029,-39,9A3A,0
